	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
Substance_Abuse	0.10231214442423411	-0.13328197718198811	-0.06243242010740297	0.01369141716609842	-0.16312658953081285	-0.10293897510772305	0.04455822749462511	0.08412859294497009	-0.07908328839195226	-0.10390644194558263	0.20801603368350438	-0.1081246190172221	0.09659153672068246	-0.029168409902402864	-0.15935245542121784	0.09153012332015871	0.010835606380299265	-0.13708596008031496	0.12354034361695605	0.059048642603946586	0.08042563828972302	0.10312469889010702	-0.009511425945675002	0.10353610319517818	-0.20506669314844267	-0.02590620148112066	0.07436511219878282	-0.14584537582205875	0.05233234310123537	0.08143174395497356	-0.11236963214884911	0.07903881088298347	-0.19948418544871466	-0.028412270114391243	0.20235589365516457	0.07834353750305516	-0.08469915150531701	0.02257789671421051	-0.10624146414920688	-0.11909123190811702	0.19799920730292797	0.16534242779016495	0.059337126407107074	0.11215388648478049	-0.057621879752592316	-0.07365775211448115	0.032521776954776475	0.05906209029490128	-0.0843384165117251	-0.11447337136736938
Iron_Metabolism_Disorder	0.11937084794044495	0.04840400442481041	0.029649313539266586	-0.16612019389867783	-0.09974677860736846	0.005502311512827873	-0.0925566628575325	0.13240502029657364	-0.15349653363227844	-0.06208590231835842	0.061240414157509804	0.052110230550169945	-0.013631584122776987	-0.061253421008586884	0.17871078103780746	-0.24238206446170807	-0.0004921751096844673	-0.14893336594104767	-0.0965947788208723	-0.23830554634332657	-0.20662590116262436	0.30970044434070587	0.061566492542624474	0.14114321768283844	-0.11573388427495956	-0.006574380910024046	0.048903126269578934	-0.16202889382839203	-0.11949680745601654	0.005447713658213615	0.01181810349225998	-0.2545691803097725	-0.22722655534744263	-0.10538025945425032	0.026005547493696213	0.012698989477939904	-0.040743633173406124	-0.35183145105838776	-0.05771220847964287	-0.18295574188232422	-0.015601179562509063	0.13026166707277298	-0.14541204273700714	-0.23567289859056476	0.029653036966919906	0.016996455611661077	-0.2293763980269432	0.007531129289418459	-0.07160127907991409	0.07379832305014133
Contraceptive and procreative management	0.09956047153816773	-0.2038819233958538	-0.01752500328439055	-0.06080791077021366	-0.18258973970436132	-0.08944775364719905	-0.08036882233304474	0.20536763256845567	0.15131221983868343	-0.11134205643947308	-0.07826569808038095	0.11731320834503724	0.032859089999244764	-0.2224844086628694	-0.07332251486010276	-0.11975984117732598	0.20764111154354536	0.07731845817313744	0.06965265109633598	0.032024445048031897	-0.037644631874102816	0.17388398873691374	0.029030007811693046	0.25180678700025266	-0.24117408986561573	-0.08398977706495386	-0.14177468648323646	-0.03639700557015693	0.06679063568411109	0.012545894513515612	-0.19811031938745424	0.06208446676072736	-0.0026741107710852073	0.15843134430738595	0.09750116179482295	0.06843628542712675	-0.1004004178998562	0.03392546949908137	-0.009930991370660754	0.0702692228100764	0.12810928059312013	0.09939482097979635	0.033017643667755274	-0.12425965622354013	0.21902422721569353	-0.10429517136743435	-0.11897205403791024	0.08579855402618144	0.07780699109515318	0.18384207957066023
Non_Specific_Nasal_Throat_Disorder	-0.09405392905076344	-0.17377757529417673	0.047483526170253754	-0.07952423642079036	-0.06453895320494969	0.06806754320859909	-0.21592412889003754	0.14154013494650522	0.011910254290948311	0.053075836350520454	-0.004889969403545062	-0.07680469751358032	-0.0007689947572847208	-0.12891705085833868	0.2632659176985423	-0.22751803696155548	0.134175772468249	-0.13279393315315247	-0.29388784368832904	0.0895378515124321	0.10144284119208653	-0.03021805329869191	0.20161260664463043	0.16385221481323242	-0.14109903573989868	0.216884916027387	-0.07512205342451732	0.07320596153537433	-0.0478891966243585	0.04642602056264877	-0.1188847819964091	-0.1225055605173111	-0.11278791228930156	0.10234920680522919	-0.03895006080468496	-0.16204352180163065	0.05014324995378652	-0.007489063621809085	0.20824435849984488	-0.11730233083168666	0.11266689995924632	0.2212401976188024	-0.058811575174331665	-0.16186165312925974	0.26471583048502606	0.19200417896111807	0.09698586910963058	-0.1486551562945048	-0.1805055687824885	0.16412142415841421
Unspecified_Neuropsychiatric_Disorder	-0.07950401476894815	-0.07672407237502436	0.0068585912231355906	0.0022872548239926496	0.021086252643726777	-0.12566634640097618	0.19577006250619888	-0.0956889937321345	-0.16275081224739552	-0.037622091360390186	0.20571638395388922	-0.04482486844062805	0.10687426601847012	0.024822939808170002	-0.12152229746182759	0.14102066804965338	-0.07620890438556671	-0.09109217584288369	0.07870676120122273	0.10244258182744186	0.0023294060180584727	0.006953104709585507	0.010064373413721716	-0.05231403217961391	-0.06428877590224147	0.08692699236174424	0.11994625441730022	-0.1889171563088894	0.048137434447805084	0.08211655293901761	-0.0009029102511703968	0.1279227373500665	-0.07831113537152608	-0.17964709472532073	0.03970938827842474	-0.11499197245575488	0.0009881380635003271	0.05726682456831137	-0.10927877202630043	-0.19318739821513495	0.12701434370440742	0.027612455965330202	0.13931475455562273	0.14205320676167807	-0.17002604653437933	0.052418228859702744	0.04474523290991783	-0.06220335513353348	-0.01332485512830317	-0.14152892430623373
Colorectal_Cancer	-0.10015572980046272	0.1710465643554926	-0.1446555946022272	-0.23390513472259045	0.07839087257161736	-0.22563334740698338	-0.06730796489864588	-0.25002639554440975	0.03872980779851787	0.03196616246714257	-0.2050423277541995	0.1549413288012147	-0.002127536106854677	0.08167648082599044	-0.07051331386901438	2.1525193005886983e-07	-0.0640424620360136	0.06393936416134238	-0.10684044379740953	0.06263313489034772	-0.19312353618443012	-0.00795937952352687	-0.10580113576725125	-0.14234533160924911	0.2370048239827156	0.036962858168408275	0.05233530537225306	-0.0043933320412179455	-0.2646910659968853	-0.02399067039368674	0.22374649345874786	-0.015813827398233116	0.12523585819872096	-0.15498061850667	-0.11959354393184185	-0.18370302394032478	-0.10876365471631289	-0.21880437061190605	0.014538942719809711	0.18521446269005537	-0.20951813831925392	-0.22835298255085945	0.02325229592679534	0.05750959878787398	-0.12275639921426773	-0.0370763975661248	0.03573277313262224	-0.12283324170857668	-0.022444685999289504	-0.12875219620764256
Non_Specific_Nephropathy	-0.2530926764011383	0.1332851853221655	0.127344005741179	-0.06478932732716203	0.10247102566063404	0.06024485547095537	-0.01376315951347351	-0.09893374424427748	-0.10378392413258553	0.060932448657695204	-0.02274938835762441	0.12317064963281155	-0.1574519518762827	0.0930058304220438	0.12938737589865923	0.033248476218432195	-0.09933458641171455	-0.18985058553516865	-0.1593952663242817	-0.15328344330191612	-0.2531016170978546	0.024152136873453856	-0.11203936347737908	-0.09129255264997482	0.12715339101850986	0.05412071105092764	0.08585588354617357	-0.15088796988129616	-0.23437683656811714	-0.17091475427150726	0.10284519661217928	-0.196257583796978	0.07387759257107973	-0.09675998985767365	-0.17562266811728477	-0.1641859424416907	0.07590032368898392	-0.25706178694963455	-0.03444416215643287	-0.08647140488028526	-0.15773320011794567	-0.1301253866404295	0.034425136633217335	0.0027045956812798994	-0.10662909783422947	0.10644969809800386	-0.11800229642540216	0.023977875476703044	-0.13078377954661846	-0.11130821146070957
Pulmonary_Heart_Disease	-0.2622828433911006	0.16130822648604712	0.06611815219124158	-0.08922355870405833	0.18337829411029816	0.08850425357619922	0.0404718512048324	-0.08229207247495651	-0.15427158276240033	0.17287387450536093	-0.005163277809818585	-0.04504906199872494	-0.11538854241371155	0.10788428535064061	0.08782420804103215	0.09560511261224747	-0.12894068409999213	-0.26687319080034894	-0.23941341042518616	0.028678569865102574	-0.11359136551618576	-0.06449569513400395	-0.10104408363501229	-0.13550353546937308	0.134574164946874	0.11116763080159825	0.07260263835390408	-0.04677676409482956	-0.18208969136079153	-0.06235068788131078	0.13318502406279245	-0.18162752191225687	0.13167203962802887	-0.128722054262956	-0.22816681365172067	-0.22235442201296488	0.1240239143371582	-0.17508375396331152	0.03481776018937429	-0.17049055794874826	-0.13621386885643005	-0.05202863737940788	0.14659463365872702	0.07427856077750523	-0.06420327971378963	0.2041865835587184	0.024076656127969425	-0.11109838386376698	-0.27934710184733075	-0.05456931019822756
Myasthenia_Gravis	-0.16936275362968445	-0.06561057269573213	0.13176997005939484	-0.1938893347978592	0.0777171328663826	-0.0955379083752632	0.02107789181172848	-0.03697345778346062	-0.09541232138872148	0.069637730717659	0.06742886453866959	0.06963058561086655	-0.12462042272090912	0.03817981481552124	0.20400050282478333	-0.08927788585424422	-0.0922674834728241	-0.3193288743495941	-0.3012783527374268	-0.07150249183177948	-0.2892880439758301	0.11578801274299623	0.0804230123758316	-0.06386648863554001	0.09140579402446747	0.11556528508663175	0.07867886871099472	-0.2301254570484161	-0.1996126025915146	-0.03755775094032288	0.029386837035417564	-0.22508494555950165	0.010327567346394062	-0.0580655001103878	-0.2197207063436508	-0.14689327776432035	-0.07689854502677917	-0.2427393496036529	-0.01169136818498373	-0.16175758838653564	0.024618247523903847	-0.06801269948482512	-0.0725303664803505	-0.10391748696565628	-0.0389985553920269	0.2170240581035614	-0.18924792110919952	-0.18127712607383728	-0.1128171533346176	0.041463155299425125
Uterine_Cancer	0.0020221727900207043	0.07085357854763667	-0.06739675269151728	-0.2825314700603485	0.09736776600281395	-0.19115501642227173	-0.08554140850901604	-0.06527100565532844	0.09483073030908902	0.040990748132268585	-0.15368302538990974	0.17376071711381277	-0.06389122161393364	-0.0058610539029662805	-0.04438759945333003	-0.04437206002573172	-0.007221549438933532	-0.009113045409321785	-0.14606717228889465	0.006789524108171463	-0.3634489178657532	0.14693594227234522	-0.07262089848518372	-0.024797107810930658	0.14556475977102915	-0.021313351268569633	-0.019689655804540962	-0.1660188858707746	-0.23330705364545187	-0.07492534567912419	0.10625200904905796	-0.061904030541578926	0.16109932834903398	-0.05045525481303533	-0.14345315347115198	-0.098858376344045	-0.12291312962770462	-0.2898221015930176	0.0687382301936547	0.11745623871684074	-0.17631398141384125	-0.17090428868929544	0.01950765649477641	-0.10551710605310897	-0.06488362948099773	-0.08440970008571942	-0.1361571711798509	-0.1431188260515531	0.038737339937749006	0.053499405272305005
Influenza	-0.12037531472742558	-0.09271840564906597	0.13698960840702057	0.07861260883510113	-0.007735172752290964	0.1553416308015585	-0.1624391619116068	0.17066605947911737	0.14496004581451416	-0.07135901600122452	0.1142344530671835	-0.08353975508362055	0.08666579611599445	-0.18004750460386276	0.1260607112199068	-0.1932672169059515	0.1877657137811184	0.0023468020372092724	-0.019563070265576243	-0.08539409702643752	0.09678865037858486	-0.013344069477170702	0.15437110885977745	0.22930344566702843	-0.20197403058409694	0.1545213796198368	-0.1400672346353531	0.08454108703881502	0.0424096662318334	0.01796238862152677	-0.20718872547149658	0.06080602575093508	-0.15105095691978931	0.19204529374837875	-0.03716667462140322	-0.143562538549304	0.1105959564447403	0.09852227382361889	0.1218460202217102	-0.16934604942798615	0.19777020066976547	0.16680990904569626	-0.11333356332033873	-0.13522565551102161	0.21944644674658773	0.027701119310222573	0.09278257447294891	-0.12089011818170547	-0.02577552014554385	0.17281682416796684
Pure_Hyperglyceridemia	-0.11134441941976547	0.0411040335893631	0.03837387263774872	0.021782355383038517	-0.06826899945735931	0.2039184421300888	-0.2047160565853119	0.1078663170337677	-0.09575484693050383	-0.03705181553959847	0.21276964247226715	0.009565397165715694	-0.14993834495544436	0.10101964324712752	0.2409186065196991	-0.09582193195819856	-0.017078537493944168	-0.2188756912946701	-0.11238440871238707	-0.2277788072824478	-0.1951860636472702	0.16297398507595062	-0.06646507978439331	-0.02188459783792496	0.1083574965596199	0.1959247291088104	0.14164195954799652	-0.22902899980545044	-0.002044052118435502	-0.20798107981681824	-0.12455406785011293	-0.23452259600162506	-0.17336013913154602	0.08821253478527069	0.042883548885583885	0.08887145668268204	0.04623177647590637	-0.07754482328891754	0.027741814032197002	-0.03569841012358665	-0.01660327799618244	0.02458077482879162	-0.13018085062503815	-0.2537662386894226	-0.00922283064574003	0.037530705332756036	-0.2466747760772705	0.2482893615961075	-0.07272899150848389	-0.20101816952228546
Osteomyelitis	-0.2133503487954537	0.08269648502270381	0.1081064771860838	0.03238854402055343	0.0931314726670583	0.027034368521223467	0.04241718724370003	-0.10990873724222183	-0.002466802795728048	0.07432150018091004	-0.05755117287238439	0.016762831558783848	-0.13987578234324852	0.07821245615681012	0.023896475012103718	0.09773678705096245	-0.07378549252947171	-0.16818155286212763	-0.06454016330341499	-0.07968586621185143	-0.15756147323797146	-0.059951718896627426	-0.1134490395585696	-0.0756630611916383	0.055142482121785484	-0.04977974730233351	0.08566002547740936	-0.08991240585843722	-0.2577008002748092	-0.11348191524545352	0.05197054271896681	-0.11983435849348704	0.10194981098175049	-0.029188986867666245	-0.18459176272153854	-0.05589023480812708	0.07461637258529663	-0.2057571392506361	-0.14924795677264532	0.0033374789636582136	-0.05420569206277529	-0.12929273396730423	0.041525631522138916	0.09585228314002354	-0.09317308167616527	0.08873350794116656	-0.012461971491575241	-0.009632082035144169	-0.12061023836334546	-0.08120118950804074
Fungal_Infection	-0.08366928024984457	-0.03635567460921319	0.22383130999172435	0.0952961462933351	-0.04395754145020071	-0.042082979152088654	0.07199624986113871	0.03258687856792034	0.15586672602769205	-0.06360725170987494	-0.07765364690738566	-0.013387094292899263	-0.025613681139314875	-0.15258822140886502	0.10291131991235648	-0.1812986236284761	0.15987470351597843	0.05507185894941144	0.0459368028678	-0.08799398516523926	-0.09048663578270112	-0.03411857098998392	0.11894780282369431	0.029227399760309386	-0.05419138597105356	0.10149997691897784	-0.11757774019326248	0.0035236889414270132	-0.0572851365808781	0.002639011219691704	-0.1710217139300178	-0.07577823288738728	-0.17357330615906155	0.10408255468834848	-0.1941880616633331	-0.05927395842531148	0.005674565279418055	-0.019390095980591413	0.027254646823755193	-0.13653484030681498	0.12159685396096286	0.11845114525845822	-0.143260727307814	-0.18518157478641062	0.17239235095022357	0.12605167936314554	-0.11751872498322935	0.023716331514365533	0.09413397607996184	0.2381753340801772
E Codes: Natural/environment	-0.01834246388170868	-0.13594797253608704	0.10981014743447304	-0.02627251413650811	-0.09339044149965048	0.05119633371941745	-0.11107059381902218	0.1999138630926609	0.11762730963528156	-0.12962425872683525	0.09249188099056482	-0.014822009485214949	0.03410282242111862	-0.21893488615751264	0.08942893892526627	-0.24492308124899864	0.18908517062664032	-0.04729858273640275	-0.021803346346132457	-0.11469756625592709	-0.018847997300326824	0.14695337042212486	0.19038807600736615	0.25950925424695015	-0.24753514304757118	0.10195239447057247	-0.1518155038356781	-0.014499745215289295	-0.000162987620569766	-0.006025837166816927	-0.2103510946035385	-0.04007334087509662	-0.2236272282898426	0.14888116903603077	0.022748056100681424	-0.09095663717016578	-0.030707706580869853	-0.04237860138528049	0.08738977741450071	-0.1602514311671257	0.18919597938656807	0.23492372035980225	-0.13827658630907536	-0.196210116147995	0.21094026044011116	0.0017607110785320401	-0.05591306264977902	-0.08373126946389675	-0.03920083399862051	0.21834951639175415
Haemophilia_Related_Diseases	-0.09226438403129578	-0.10540540516376497	-0.07839403301477432	-0.2846804261207581	-0.03386164829134941	-0.20631082355976105	-0.10669833421707152	0.08461026847362517	0.23165790736675265	-0.1596553474664688	-0.07580086588859558	0.04884786531329155	-0.19160620868206024	-0.13576507568359375	-0.10742931813001633	-0.021834712475538254	0.14312298595905304	-0.15185105800628662	-0.05074787512421608	-0.0033397630322724576	-0.2212825268507004	0.1438307762145996	-0.11844703555107115	0.15434691309928894	-0.18531864881515506	-0.11406691372394563	-0.1243126094341278	-0.11417186260223387	-0.2813967764377594	-0.13664598762989044	-0.11522240191698074	-0.16473983228206635	-0.0013299983693286774	0.12227722257375714	0.013436869718134405	-0.09109347313642502	-0.1934199035167694	-0.3549644947052002	0.008018393069505692	-0.04883604869246483	-0.06861057877540587	0.04709408804774285	0.033639706671237946	0.005099997390061617	0.131610170006752	-0.02499094419181347	-0.10351040214300156	-0.08264200389385222	-0.24120180308818814	0.13300594687461853
Corns_Callosites	-0.18336541950702667	0.06837255507707596	0.2454396635293961	-0.0007910900749266148	0.08524245768785478	-0.022586332634091374	0.21343928575515747	-0.07059826701879501	-0.055770426988601685	-0.005842412821948528	0.011050586588680744	0.19561554491519928	-0.2121918350458145	-0.01061130315065384	0.16946670413017273	-0.10076454281806946	-0.01007284689694643	-0.2262912392616272	-0.12284556776285173	-0.21784012019634247	-0.2166786640882492	0.09930114448070526	0.12228060513734818	-0.05907546728849411	0.012291163206100464	0.06370189785957336	-0.08275185525417328	-0.16524043679237366	-0.2095326781272888	-0.20740363001823425	0.00964577682316303	-0.2920936048030853	-0.005963978357613087	-0.05991075932979584	-0.13640758395195007	-0.15288498997688293	0.011708421632647514	-0.3160349428653717	-0.01700674742460251	-0.18563097715377808	-0.06058624386787415	0.06273740530014038	-0.03167243301868439	-0.07213488221168518	-0.060725599527359016	0.13235299289226532	-0.2765304446220398	-0.04707304760813713	-0.10024658590555192	0.11696013063192368
Congenital_Hypothyroidism	-0.13060228526592255	-0.0946771875023842	0.16213609278202054	0.07203017920255661	0.10586451739072801	0.12523242831230166	-0.0412813164293766	0.12985080480575562	0.14235372841358185	-0.1704317182302475	0.17543351650238034	-0.08201158791780473	0.02529022842645645	-0.2167879194021225	0.1760927438735962	-0.24654440581798556	0.1986704766750336	0.02322931028902531	0.07926522195339203	-0.1552339643239975	-0.02140694297850132	0.06155383214354515	0.1857620477676392	0.18227678537368772	-0.13154196739196775	0.17874950170516968	-0.16645294427871704	0.035762231796979904	0.11487577855587006	0.008537559770047666	-0.23333483934402466	0.062128264456987374	-0.1637980192899704	0.1932033896446228	-0.09461452066898346	-0.1553203910589218	0.018212640658020973	0.09856433421373367	0.1631137579679489	-0.1944730132818222	0.10589815676212312	0.16819080710411072	-0.1624203324317932	-0.20278050005435946	0.15616966784000394	0.07536166161298752	-0.04084715992212296	-0.1432388722896576	0.08077128976583481	0.20280982553958893
